ZIP,date,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
91381,2020/4/20,2020/4/26,14,1,1304,5401,669,1314,3,100,20371,541,0.000687251,4.91E-05,2,1.949177877,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91387,2020/4/20,2020/4/26,16,1,2272,7044,1087,1027,4,100,43717,882,0.00036599,2.29E-05,2,2.090156394,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91390,2020/4/20,2020/4/26,2,0,1094,7596,518,1275,7,99,19053,133,0.00010497,0,2,2.111969112,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91401,2020/4/20,2020/4/26,48,4,1361,3656,629,994,9,99,41412,11993,0.001159084,9.66E-05,2,2.163751987,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91402,2020/4/20,2020/4/26,109,15,2149,4656,957,848,17,98,70686,18965,0.001542031,0.000212206,1,2.245559039,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91405,2020/4/20,2020/4/26,143,18,1827,5034,786,802,24,97,55384,16737,0.002581973,0.000325004,1,2.324427481,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91406,2020/4/20,2020/4/26,50,5,1974,5718,869,867,11,99,55215,6789,0.000905551,9.06E-05,2,2.271576525,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91423,2020/4/20,2020/4/26,93,4,1150,4791,519,989,8,99,33737,7732,0.002756617,0.000118564,2,2.215799615,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91502,2020/4/20,2020/4/26,141,7,195,6792,76,962,27,97,11598,8687,0.012157268,0.000603552,1,2.565789474,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91601,2020/4/20,2020/4/26,1,0,1158,4912,535,733,8,99,37085,13994,2.70E-05,0,2,2.164485981,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91602,2020/4/20,2020/4/26,8,1,497,5227,268,954,1,100,19358,9456,0.000413266,5.17E-05,2,1.854477612,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91604,2020/4/20,2020/4/26,25,1,1131,4744,549,990,4,100,32117,6235,0.000778404,3.11E-05,2,2.06010929,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91606,2020/4/20,2020/4/26,184,20,1478,5320,553,680,19,97,44476,13344,0.004137063,0.000449681,1,2.672694394,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91607,2020/4/20,2020/4/26,52,6,1290,4110,601,1007,5,100,30873,12652,0.00168432,0.000194345,2,2.146422629,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91702,2020/4/20,2020/4/26,31,1,2162,8701,901,842,36,96,62348,368,0.000497209,1.60E-05,2,2.399556049,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91706,2020/4/20,2020/4/26,44,3,2278,5422,1022,882,10,99,77342,5755,0.000568902,3.88E-05,2,2.228962818,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91711,2020/4/20,2020/4/26,16,1,1476,64084,626,999,146,87,36854,2455,0.000434146,2.71E-05,2,2.357827476,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91723,2020/4/20,2020/4/26,78,6,569,5474,252,980,24,98,18875,8125,0.00413245,0.000317881,2,2.257936508,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91724,2020/4/20,2020/4/26,9,0,1344,5491,593,956,14,99,26091,4184,0.000344947,0,2,2.266441821,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91731,2020/4/20,2020/4/26,61,9,654,4478,295,909,16,98,30139,7900,0.002023956,0.000298616,1,2.216949153,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91733,2020/4/20,2020/4/26,6,4,1166,5088,496,798,16,98,44968,6731,0.000133428,8.90E-05,1,2.350806452,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91741,2020/4/20,2020/4/26,33,2,1136,4381,485,1015,12,99,26565,1792,0.001242236,7.53E-05,2,2.342268041,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91744,2020/4/20,2020/4/26,54,2,2607,5931,1090,908,18,98,87240,9924,0.000618982,2.29E-05,2,2.391743119,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91745,2020/4/20,2020/4/26,38,3,2115,5326,1025,1021,5,100,54975,4292,0.000691223,5.46E-05,2,2.063414634,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91746,2020/4/20,2020/4/26,21,2,883,6700,395,982,16,98,30708,5513,0.000683861,6.51E-05,2,2.235443038,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91748,2020/4/20,2020/4/26,31,5,2043,6526,1054,985,0,100,47084,3254,0.000658398,0.000106193,2,1.938330171,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91750,2020/4/20,2020/4/26,13,1,1795,8777,793,1021,11,99,33836,1340,0.000384206,2.96E-05,2,2.263556116,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91754,2020/4/20,2020/4/26,44,4,1122,4687,609,1144,1,100,33058,7294,0.001330994,0.000120999,2,1.842364532,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91765,2020/4/20,2020/4/26,24,1,2080,6783,1073,1080,2,100,47139,2491,0.000509133,2.12E-05,2,1.938490214,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91766,2020/4/20,2020/4/26,82,10,2105,9073,923,903,13,99,72332,7114,0.001133661,0.000138251,2,2.280606717,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91770,2020/4/20,2020/4/26,24,1,2274,4401,1152,1019,3,100,63425,9874,0.0003784,1.58E-05,2,1.973958333,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91773,2020/4/20,2020/4/26,23,3,1505,5720,671,1084,8,99,34496,2411,0.000666744,8.70E-05,2,2.242921013,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91775,2020/4/20,2020/4/26,7,0,996,4626,505,1236,3,100,25192,8221,0.000277866,0,2,1.972277228,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91776,2020/4/20,2020/4/26,19,3,1302,3986,628,1054,6,99,38410,11280,0.000494663,7.81E-05,2,2.073248408,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91780,2020/4/20,2020/4/26,24,0,1306,4098,687,1166,2,100,35351,9232,0.000678906,0,2,1.901018923,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91789,2020/4/20,2020/4/26,16,1,1674,5505,864,1174,2,100,44474,2844,0.000359761,2.25E-05,2,1.9375,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91791,2020/4/20,2020/4/26,62,3,1360,5350,640,1068,5,100,34363,5179,0.001804266,8.73E-05,2,2.125,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
91803,2020/4/20,2020/4/26,47,3,1009,4812,511,1021,5,100,30385,9303,0.001546816,9.87E-05,2,1.974559687,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93510,2020/4/20,2020/4/26,6,1,493,14114,181,817,38,96,7626,106,0.000786782,0.00013113,2,2.723756906,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93535,2020/4/20,2020/4/26,9,1,3002,7976,1334,796,12,99,72948,282,0.000123376,1.37E-05,1,2.250374813,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93536,2020/4/20,2020/4/26,150,14,3184,7528,1455,982,10,99,72383,298,0.00207231,0.000193416,2,2.188316151,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93543,2020/4/20,2020/4/26,2,1,453,8362,176,732,17,98,15135,254,0.000132144,6.61E-05,1,2.573863636,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93550,2020/4/20,2020/4/26,194,44,2635,8253,1148,875,11,99,77006,392,0.002519284,0.000571384,1,2.295296167,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93551,2020/4/20,2020/4/26,2,1,2547,8407,1140,967,10,99,51085,698,3.92E-05,1.96E-05,2,2.234210526,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93552,2020/4/20,2020/4/26,1,0,1567,8908,713,906,11,99,40266,830,2.48E-05,0,2,2.197755961,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
93553,2020/4/20,2020/4/26,3,0,166,14112,56,738,17,98,1781,20,0.001684447,0,2,2.964285714,51.13,25.8,52.06,-54,-22,-38,-50,-49,22
90001,2020/4/21,2020/4/26,116,19,1683,6104,733,776,19,98,58975,16840,0.001966935,0.00032217,1,2.296043656,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90002,2020/4/21,2020/4/26,88,8,1793,6857,667,685,34,95,53111,17345,0.001656907,0.000150628,1,2.688155922,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90003,2020/4/21,2020/4/26,137,29,1429,5981,601,766,18,98,72741,20484,0.001883395,0.000398675,1,2.377703827,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90004,2020/4/21,2020/4/26,326,19,1828,4199,862,898,6,99,61586,20205,0.005293411,0.000308512,2,2.120649652,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90006,2020/4/21,2020/4/26,401,52,1457,3646,635,833,25,97,61698,32134,0.0064994,0.000842815,1,2.294488189,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90007,2020/4/21,2020/4/26,125,14,1537,155211,526,309,416,43,41716,16909,0.002996452,0.000335603,1,2.922053232,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90008,2020/4/21,2020/4/26,69,3,909,5729,396,717,11,98,31739,8641,0.002173982,9.45E-05,1,2.295454545,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90011,2020/4/21,2020/4/26,161,26,2962,15353,1223,704,22,97,109414,25528,0.001471475,0.00023763,1,2.421913328,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90012,2020/4/21,2020/4/26,9,0,752,7113,371,759,10,99,35913,11104,0.000250606,0,1,2.026954178,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90013,2020/4/21,2020/4/26,46,7,383,7856,172,361,8,98,11937,17789,0.003853565,0.000586412,1,2.226744186,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90014,2020/4/21,2020/4/26,36,2,256,3928,103,267,53,83,8335,29452,0.004319136,0.000239952,1,2.485436893,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90016,2020/4/21,2020/4/26,88,16,1287,5776,559,854,15,98,46581,12842,0.001889182,0.000343488,1,2.302325581,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90018,2020/4/21,2020/4/26,98,7,1214,5332,562,767,21,97,53256,18389,0.001840168,0.000131441,1,2.160142349,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90019,2020/4/21,2020/4/26,74,6,1867,4822,773,857,22,97,66245,17038,0.001117065,9.06E-05,2,2.415265201,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90020,2020/4/21,2020/4/26,125,14,1672,4314,801,970,14,99,39102,34603,0.003196767,0.000358038,1,2.087390762,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90022,2020/4/21,2020/4/26,202,36,1728,5238,766,806,16,98,65890,15036,0.003065716,0.000546365,1,2.255874674,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90024,2020/4/21,2020/4/26,42,1,1375,39096,513,546,312,64,50288,17186,0.000835189,1.99E-05,2,2.680311891,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90025,2020/4/21,2020/4/26,75,4,1133,3861,571,937,19,98,47967,18671,0.001563575,8.34E-05,2,1.984238179,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90026,2020/4/21,2020/4/26,151,17,1512,6674,694,808,13,98,69589,16466,0.002169883,0.000244291,2,2.178674352,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90028,2020/4/21,2020/4/26,12,1,860,75480,398,576,74,89,30734,20166,0.000390447,3.25E-05,1,2.16080402,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90029,2020/4/21,2020/4/26,152,15,835,6512,375,701,21,97,37898,27825,0.004010766,0.000395799,1,2.226666667,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90031,2020/4/21,2020/4/26,54,12,1047,4759,471,813,17,98,38535,11159,0.001401323,0.000311405,1,2.222929936,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90032,2020/4/21,2020/4/26,60,4,1296,5013,584,845,25,97,47627,9990,0.00125979,8.40E-05,2,2.219178082,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90033,2020/4/21,2020/4/26,116,19,1266,6489,531,718,31,96,47583,14564,0.002437845,0.000399302,1,2.384180791,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90034,2020/4/21,2020/4/26,119,3,1647,4633,808,912,11,99,55652,17888,0.002138288,5.39E-05,2,2.038366337,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90035,2020/4/21,2020/4/26,77,5,687,4072,334,999,10,99,28085,13646,0.002741677,0.000178031,2,2.056886228,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90036,2020/4/21,2020/4/26,43,3,1391,4439,661,882,14,98,37988,15373,0.001131936,7.90E-05,2,2.104387292,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90037,2020/4/21,2020/4/26,95,7,1882,5316,874,705,18,98,65016,22909,0.001461179,0.000107666,1,2.153318078,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90039,2020/4/21,2020/4/26,114,6,636,4516,272,984,20,98,29589,7848,0.003852783,0.000202778,2,2.338235294,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90040,2020/4/21,2020/4/26,9,2,581,7018,198,427,56,88,12645,2265,0.000711744,0.000158165,1,2.934343434,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90041,2020/4/21,2020/4/26,63,5,886,7372,424,913,29,97,29516,8176,0.002134436,0.0001694,2,2.089622642,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90042,2020/4/21,2020/4/26,52,1,1365,5276,618,932,12,99,63911,13759,0.000813631,1.56E-05,2,2.208737864,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90043,2020/4/21,2020/4/26,187,18,1525,5416,643,708,11,98,44627,10795,0.004190288,0.000403343,1,2.371695179,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90044,2020/4/21,2020/4/26,104,13,3117,5988,1375,728,19,97,96436,18772,0.001078435,0.000134804,1,2.266909091,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90045,2020/4/21,2020/4/26,53,7,1164,37644,529,1000,63,94,41149,3836,0.001288002,0.000170113,2,2.200378072,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90046,2020/4/21,2020/4/26,157,11,1319,5448,622,714,13,98,50587,8750,0.003103564,0.000217447,2,2.120578778,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90047,2020/4/21,2020/4/26,86,9,1540,5526,625,675,31,96,48883,10332,0.001759303,0.000184113,1,2.464,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90048,2020/4/21,2020/4/26,54,2,402,7221,177,787,35,96,22892,12144,0.002358903,8.74E-05,2,2.271186441,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90049,2020/4/21,2020/4/26,62,2,1098,4213,528,1193,16,99,36964,2460,0.001677308,5.41E-05,2,2.079545455,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90056,2020/4/21,2020/4/26,16,1,266,3712,129,968,1,100,7795,4933,0.002052598,0.000128287,2,2.062015504,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90059,2020/4/21,2020/4/26,33,6,1178,7001,489,718,14,98,45952,13870,0.000718141,0.000130571,1,2.408997955,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90061,2020/4/21,2020/4/26,50,4,884,6996,351,661,22,97,27646,10385,0.00180858,0.000144686,1,2.518518519,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90064,2020/4/21,2020/4/26,24,3,832,6058,423,1137,6,99,25429,6357,0.000943804,0.000117976,2,1.966903073,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90065,2020/4/21,2020/4/26,112,10,1186,5281,534,955,14,99,47887,9071,0.002338839,0.000208825,2,2.220973783,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90066,2020/4/21,2020/4/26,88,3,1362,4917,641,948,17,98,59394,12064,0.001481631,5.05E-05,2,2.124804992,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90068,2020/4/21,2020/4/26,82,5,675,10337,294,685,22,97,20982,2754,0.003908112,0.000238299,2,2.295918367,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90069,2020/4/21,2020/4/26,120,6,608,7967,312,731,10,99,20435,9666,0.005872278,0.000293614,2,1.948717949,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90077,2020/4/21,2020/4/26,26,1,1026,58017,275,611,709,46,8993,1226,0.002891138,0.000111198,3,3.730909091,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90094,2020/4/21,2020/4/26,16,1,269,2666,137,1100,0,100,9368,15332,0.001707942,0.000106746,2,1.96350365,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90201,2020/4/21,2020/4/26,207,26,2570,5057,1123,851,19,98,102433,17253,0.002020833,0.000253824,1,2.288512912,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90210,2020/4/21,2020/4/26,130,5,1018,3360,495,1194,7,99,19909,1966,0.00652971,0.000251143,2,2.056565657,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90220,2020/4/21,2020/4/26,138,11,1704,5935,687,701,29,96,53703,7770,0.002569689,0.00020483,2,2.480349345,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90221,2020/4/21,2020/4/26,14,1,1576,6441,687,712,18,98,52322,9812,0.000267574,1.91E-05,2,2.294032023,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90222,2020/4/21,2020/4/26,1,0,772,6519,292,783,42,95,32850,12847,3.04E-05,0,1,2.643835616,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90230,2020/4/21,2020/4/26,44,4,1040,4473,495,988,7,99,32808,7277,0.001341136,0.000121921,2,2.101010101,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90241,2020/4/21,2020/4/26,147,10,1662,6016,722,930,18,98,44143,8963,0.003330086,0.000226536,2,2.301939058,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90245,2020/4/21,2020/4/26,21,1,777,3645,321,1009,16,98,16850,3084,0.001246291,5.93E-05,2,2.420560748,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90247,2020/4/21,2020/4/26,121,14,1453,6120,638,855,20,98,47531,12661,0.002545707,0.000294545,2,2.277429467,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90248,2020/4/21,2020/4/26,48,5,310,5203,135,831,8,99,11512,2452,0.004169562,0.000434329,2,2.296296296,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90249,2020/4/21,2020/4/26,1,0,1034,5339,451,889,14,98,26587,8927,3.76E-05,0,2,2.292682927,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90250,2020/4/21,2020/4/26,142,28,3343,5012,1475,812,13,98,96836,14463,0.001466397,0.000289149,2,2.266440678,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90254,2020/4/21,2020/4/26,22,1,645,29642,308,1078,6,99,19650,13770,0.001119593,5.09E-05,2,2.094155844,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90255,2020/4/21,2020/4/26,123,11,1886,5194,809,806,26,97,75560,20322,0.001627845,0.00014558,1,2.331273177,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90262,2020/4/21,2020/4/26,119,16,1894,6110,768,738,23,97,70936,14677,0.001677569,0.000225555,2,2.466145833,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90265,2020/4/21,2020/4/26,34,4,604,18950,220,879,104,89,18389,170,0.001848931,0.000217521,2,2.745454545,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90266,2020/4/21,2020/4/26,61,2,1292,4197,632,1107,11,99,35573,9037,0.001714784,5.62E-05,2,2.044303797,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90270,2020/4/21,2020/4/26,45,3,602,5646,256,792,25,97,27454,21754,0.001639105,0.000109274,1,2.3515625,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90272,2020/4/21,2020/4/26,34,0,850,3405,435,1299,5,100,22551,987,0.001507694,0,3,1.954022989,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90274,2020/4/21,2020/4/26,50,0,1121,4082,570,1270,2,100,25279,2111,0.001977926,0,3,1.966666667,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90275,2020/4/21,2020/4/26,92,7,1691,4269,874,1281,2,100,42421,3138,0.002168737,0.000165013,2,1.934782609,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90278,2020/4/21,2020/4/26,94,3,1511,3480,768,1108,5,100,40649,11281,0.00231248,7.38E-05,2,1.967447917,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90280,2020/4/21,2020/4/26,172,18,2781,5464,1250,880,17,98,95103,13018,0.001808565,0.000189268,2,2.2248,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90291,2020/4/21,2020/4/26,40,0,612,8279,235,707,27,96,27525,11018,0.001453224,0,2,2.604255319,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90292,2020/4/21,2020/4/26,18,2,650,6743,335,1014,2,100,22490,11029,0.000800356,8.89E-05,2,1.940298507,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90293,2020/4/21,2020/4/26,1,0,477,7337,232,1040,18,98,12694,4430,7.88E-05,0,2,2.056034483,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90304,2020/4/21,2020/4/26,30,6,647,5879,287,792,15,98,25591,16331,0.001172287,0.000234457,1,2.254355401,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90403,2020/4/21,2020/4/26,135,11,504,2780,271,1077,5,100,24354,17054,0.005543237,0.000451671,2,1.859778598,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90502,2020/4/21,2020/4/26,39,4,699,5108,336,951,9,99,18188,8137,0.002144271,0.000219925,2,2.080357143,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90503,2020/4/21,2020/4/26,217,13,1906,3717,930,1173,5,100,44908,8478,0.004832101,0.000289481,2,2.049462366,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90505,2020/4/21,2020/4/26,50,11,1687,2884,816,1159,5,100,37641,6495,0.001328339,0.000292235,2,2.067401961,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90601,2020/4/21,2020/4/26,3,0,1170,6374,505,881,12,99,33058,2913,9.07E-05,0,2,2.316831683,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90602,2020/4/21,2020/4/26,80,9,912,6671,387,802,22,97,25981,7001,0.003079173,0.000346407,2,2.356589147,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90604,2020/4/21,2020/4/26,52,8,1851,5887,837,941,8,99,42063,9871,0.001236241,0.000190191,2,2.211469534,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90606,2020/4/21,2020/4/26,24,3,986,6004,436,900,19,98,32803,8671,0.00073164,9.15E-05,2,2.26146789,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90631,2020/4/21,2020/4/26,1,0,137,4313,64,1084,12,99,67619,4872,1.48E-05,0,2,2.140625,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90638,2020/4/21,2020/4/26,41,3,2344,9223,962,981,57,95,49383,6275,0.000830245,6.07E-05,2,2.436590437,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90640,2020/4/21,2020/4/26,88,8,2208,5275,999,955,14,99,63177,7440,0.001392912,0.000126628,2,2.21021021,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90650,2020/4/21,2020/4/26,124,10,3821,6245,1648,873,22,98,105886,10793,0.001171071,9.44E-05,2,2.318567961,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90660,2020/4/21,2020/4/26,107,13,2032,5925,910,854,18,98,63380,8178,0.00168823,0.000205112,2,2.232967033,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90670,2020/4/21,2020/4/26,15,1,787,7744,316,748,27,97,16578,1959,0.000904814,6.03E-05,2,2.490506329,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90701,2020/4/21,2020/4/26,11,1,612,4452,278,946,17,98,16858,10342,0.000652509,5.93E-05,2,2.201438849,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90703,2020/4/21,2020/4/26,42,2,2340,4868,1163,1115,5,100,50963,5806,0.000824127,3.92E-05,2,2.012037833,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90706,2020/4/21,2020/4/26,78,4,2847,5615,1161,849,21,98,77529,12693,0.001006075,5.16E-05,2,2.452196382,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90710,2020/4/21,2020/4/26,32,1,1012,4185,445,999,13,99,28185,11947,0.001135356,3.55E-05,2,2.274157303,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90713,2020/4/21,2020/4/26,61,5,1321,4404,554,1057,13,99,29061,8562,0.002099033,0.000172052,2,2.384476534,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90716,2020/4/21,2020/4/26,8,2,299,5269,123,968,21,98,14344,15407,0.000557724,0.000139431,1,2.430894309,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90717,2020/4/21,2020/4/26,29,2,753,5083,320,844,20,98,21696,10957,0.001336652,9.22E-05,2,2.353125,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90723,2020/4/21,2020/4/26,97,17,1566,6460,666,780,24,97,54776,11691,0.001770849,0.000310355,2,2.351351351,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90731,2020/4/21,2020/4/26,90,8,1744,6124,735,833,23,97,61850,6717,0.001455133,0.000129345,2,2.372789116,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90732,2020/4/21,2020/4/26,6,1,1009,4399,447,1037,13,99,22273,6512,0.000269384,4.49E-05,2,2.257270694,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90744,2020/4/21,2020/4/26,60,5,1555,5480,656,694,38,95,57206,6862,0.001048841,8.74E-05,1,2.370426829,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90745,2020/4/21,2020/4/26,12,0,2155,5174,931,887,16,98,56821,6845,0.00021119,0,2,2.31471536,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90746,2020/4/21,2020/4/26,181,18,926,6693,411,634,23,96,26996,4628,0.006704697,0.000666765,2,2.253041363,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
90755,2020/4/21,2020/4/26,482,13,446,3800,211,891,10,99,11074,5082,0.043525375,0.001173921,2,2.113744076,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
91001,2020/4/21,2020/4/26,51,5,1151,4906,576,996,7,99,37711,4558,0.001352391,0.000132587,2,1.998263889,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
91006,2020/4/21,2020/4/26,1,0,1501,4206,801,1242,3,100,33012,5225,3.03E-05,0,2,1.873907615,51.43,24.82,51.61,-54,-21,-35,-51,-50,23
